order_id,order_date,product_id,product_name,category,quantity,unit_price,cost_price,total_amount,gross_profit,refund_amount,order_status,country,channel
ORD-00211,2026-03-15,PROD-001,Wireless Headphones,Electronics,1,49.99,22.0,49.99,27.99,0.0,completed,DE,web
ORD-00212,2026-03-15,PROD-001,Wireless Headphones,Electronics,1,49.99,22.0,49.99,27.99,0.0,completed,FR,web
ORD-00213,2026-03-15,PROD-001,Wireless Headphones,Electronics,2,49.99,22.0,99.98,55.98,0.0,completed,CH,web
ORD-00214,2026-03-15,PROD-002,Bluetooth Speaker,Electronics,1,79.99,35.0,79.99,44.99,0.0,completed,DE,mobile
ORD-00215,2026-03-15,PROD-002,Bluetooth Speaker,Electronics,1,79.99,35.0,79.99,44.99,0.0,completed,FR,web
ORD-00216,2026-03-15,PROD-002,Bluetooth Speaker,Electronics,1,79.99,35.0,79.99,44.99,0.0,completed,DE,marketplace
ORD-00217,2026-03-15,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,NL,web
ORD-00218,2026-03-15,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,DE,web
ORD-00219,2026-03-15,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,NL,mobile
ORD-00220,2026-03-15,PROD-003,USB-C Charging Cable,Electronics,2,9.99,2.5,19.98,14.98,0.0,completed,FR,mobile
ORD-00221,2026-03-15,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,BE,web
ORD-00222,2026-03-15,PROD-004,Laptop Stand,Electronics,1,34.99,14.0,34.99,20.99,0.0,completed,BE,web
ORD-00223,2026-03-15,PROD-004,Laptop Stand,Electronics,1,34.99,14.0,34.99,20.99,0.0,completed,NL,web
ORD-00224,2026-03-15,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,DE,web
ORD-00225,2026-03-15,PROD-005,Phone Case - Classic,Accessories,2,12.5,3.2,25.0,18.6,0.0,completed,DE,marketplace
ORD-00226,2026-03-15,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,CH,web
ORD-00227,2026-03-15,PROD-005,Phone Case - Classic,Accessories,2,12.5,3.2,25.0,18.6,0.0,completed,NL,mobile
ORD-00228,2026-03-15,PROD-005,Phone Case - Classic,Accessories,2,12.5,3.2,25.0,18.6,0.0,completed,AT,web
ORD-00229,2026-03-15,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,AT,web
ORD-00230,2026-03-15,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,DE,web
ORD-00231,2026-03-15,PROD-006,Phone Case - Premium,Accessories,2,24.99,8.0,49.98,33.98,0.0,completed,DE,mobile
ORD-00232,2026-03-15,PROD-006,Phone Case - Premium,Accessories,2,24.99,8.0,49.98,33.98,0.0,completed,CH,mobile
ORD-00233,2026-03-15,PROD-006,Phone Case - Premium,Accessories,1,24.99,8.0,24.99,16.99,0.0,completed,DE,mobile
ORD-00234,2026-03-15,PROD-006,Phone Case - Premium,Accessories,2,24.99,8.0,49.98,33.98,0.0,completed,NL,marketplace
ORD-00235,2026-03-15,PROD-006,Phone Case - Premium,Accessories,2,24.99,8.0,49.98,33.98,0.0,completed,CH,web
ORD-00236,2026-03-15,PROD-007,Leather Wallet,Accessories,1,39.99,15.0,39.99,24.99,0.0,completed,DE,mobile
ORD-00237,2026-03-15,PROD-007,Leather Wallet,Accessories,1,39.99,15.0,39.99,24.99,0.0,completed,FR,marketplace
ORD-00238,2026-03-15,PROD-007,Leather Wallet,Accessories,2,39.99,15.0,79.98,49.98,0.0,completed,CH,web
ORD-00239,2026-03-15,PROD-008,Sunglasses - Aviator,Accessories,1,29.99,10.0,29.99,19.99,0.0,completed,NL,web
ORD-00240,2026-03-15,PROD-008,Sunglasses - Aviator,Accessories,1,29.99,10.0,29.99,19.99,29.99,refunded,FR,mobile
ORD-00241,2026-03-15,PROD-008,Sunglasses - Aviator,Accessories,1,29.99,10.0,29.99,19.99,0.0,completed,CH,web
ORD-00242,2026-03-15,PROD-008,Sunglasses - Aviator,Accessories,2,29.99,10.0,59.98,39.98,0.0,completed,AT,web
ORD-00243,2026-03-15,PROD-009,Running Shoes - Pro,Footwear,2,89.0,35.0,178.0,108.0,0.0,completed,DE,web
ORD-00244,2026-03-15,PROD-009,Running Shoes - Pro,Footwear,1,89.0,35.0,89.0,54.0,0.0,completed,NL,web
ORD-00245,2026-03-15,PROD-009,Running Shoes - Pro,Footwear,2,89.0,35.0,178.0,108.0,0.0,completed,AT,web
ORD-00246,2026-03-15,PROD-010,Trail Hiking Boots,Footwear,1,119.0,48.0,119.0,71.0,0.0,completed,NL,web
ORD-00247,2026-03-15,PROD-010,Trail Hiking Boots,Footwear,2,119.0,48.0,238.0,142.0,0.0,completed,DE,mobile
ORD-00248,2026-03-15,PROD-011,Casual Sneakers,Footwear,1,59.99,22.0,59.99,37.99,0.0,completed,DE,web
ORD-00249,2026-03-15,PROD-011,Casual Sneakers,Footwear,1,59.99,22.0,59.99,37.99,0.0,completed,DE,web
ORD-00250,2026-03-15,PROD-012,Cotton T-Shirt,Clothing,2,19.99,6.0,39.98,27.98,0.0,completed,DE,marketplace
ORD-00251,2026-03-15,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,19.99,refunded,BE,marketplace
ORD-00252,2026-03-15,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,NL,web
ORD-00253,2026-03-15,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,0.0,19.99,cancelled,DE,marketplace
ORD-00254,2026-03-15,PROD-012,Cotton T-Shirt,Clothing,2,19.99,6.0,39.98,27.98,0.0,completed,BE,web
ORD-00255,2026-03-15,PROD-012,Cotton T-Shirt,Clothing,2,19.99,6.0,39.98,27.98,0.0,completed,CH,mobile
ORD-00256,2026-03-15,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,DE,web
ORD-00257,2026-03-15,PROD-013,Slim Fit Jeans,Clothing,1,49.99,18.0,49.99,31.99,0.0,completed,BE,web
ORD-00258,2026-03-15,PROD-013,Slim Fit Jeans,Clothing,2,49.99,18.0,99.98,63.98,0.0,completed,FR,web
ORD-00259,2026-03-15,PROD-014,Hoodie - Oversized,Clothing,2,44.99,16.0,89.98,57.98,0.0,completed,NL,web
ORD-00260,2026-03-15,PROD-014,Hoodie - Oversized,Clothing,2,44.99,16.0,89.98,57.98,0.0,completed,NL,mobile
ORD-00261,2026-03-15,PROD-014,Hoodie - Oversized,Clothing,1,44.99,16.0,44.99,28.99,0.0,completed,CH,mobile
ORD-00262,2026-03-15,PROD-015,Winter Jacket,Clothing,2,129.0,52.0,258.0,154.0,0.0,completed,DE,web
ORD-00263,2026-03-15,PROD-016,Yoga Mat,Home,1,29.99,10.0,29.99,19.99,0.0,completed,DE,web
ORD-00264,2026-03-15,PROD-016,Yoga Mat,Home,1,29.99,10.0,29.99,19.99,0.0,completed,DE,marketplace
ORD-00265,2026-03-15,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,0.0,completed,CH,mobile
ORD-00266,2026-03-15,PROD-017,Stainless Water Bottle,Home,3,19.99,5.5,59.97,43.47,0.0,completed,FR,mobile
ORD-00267,2026-03-15,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,0.0,completed,DE,web
ORD-00268,2026-03-15,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,0.0,completed,DE,mobile
ORD-00269,2026-03-15,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,0.0,completed,DE,web
ORD-00270,2026-03-15,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,0.0,completed,DE,web
ORD-00271,2026-03-15,PROD-018,Scented Candle Set,Home,1,24.99,8.0,24.99,16.99,0.0,completed,FR,mobile
ORD-00272,2026-03-15,PROD-018,Scented Candle Set,Home,1,24.99,8.0,24.99,16.99,0.0,completed,NL,web
ORD-00273,2026-03-15,PROD-019,Desk Organizer,Home,3,22.99,7.5,68.97,46.47,0.0,completed,DE,mobile
ORD-00274,2026-03-15,PROD-020,Backpack - Travel,Accessories,4,69.99,28.0,279.96,167.96,0.0,completed,DE,mobile
ORD-00275,2026-03-15,PROD-020,Backpack - Travel,Accessories,3,69.99,28.0,209.97,125.97,0.0,completed,DE,mobile
ORD-00276,2026-03-16,PROD-001,Wireless Headphones,Electronics,2,49.99,22.0,99.98,55.98,0.0,completed,NL,mobile
ORD-00277,2026-03-16,PROD-001,Wireless Headphones,Electronics,2,49.99,22.0,99.98,55.98,0.0,completed,DE,web
ORD-00278,2026-03-16,PROD-001,Wireless Headphones,Electronics,1,49.99,22.0,49.99,27.99,0.0,completed,BE,web
ORD-00279,2026-03-16,PROD-001,Wireless Headphones,Electronics,1,49.99,22.0,49.99,27.99,0.0,completed,DE,marketplace
ORD-00280,2026-03-16,PROD-002,Bluetooth Speaker,Electronics,2,79.99,35.0,159.98,89.98,0.0,completed,DE,web
ORD-00281,2026-03-16,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,FR,mobile
ORD-00282,2026-03-16,PROD-003,USB-C Charging Cable,Electronics,2,9.99,2.5,19.98,14.98,0.0,completed,AT,web
ORD-00283,2026-03-16,PROD-003,USB-C Charging Cable,Electronics,2,9.99,2.5,19.98,14.98,0.0,completed,AT,web
ORD-00284,2026-03-16,PROD-003,USB-C Charging Cable,Electronics,2,9.99,2.5,19.98,14.98,0.0,completed,AT,web
ORD-00285,2026-03-16,PROD-003,USB-C Charging Cable,Electronics,2,9.99,2.5,19.98,14.98,0.0,completed,FR,web
ORD-00286,2026-03-16,PROD-003,USB-C Charging Cable,Electronics,3,9.99,2.5,29.97,22.47,0.0,completed,AT,web
ORD-00287,2026-03-16,PROD-004,Laptop Stand,Electronics,4,34.99,14.0,139.96,83.96,0.0,completed,FR,web
ORD-00288,2026-03-16,PROD-005,Phone Case - Classic,Accessories,3,12.5,3.2,37.5,27.9,0.0,completed,DE,marketplace
ORD-00289,2026-03-16,PROD-005,Phone Case - Classic,Accessories,3,12.5,3.2,37.5,27.9,0.0,completed,NL,web
ORD-00290,2026-03-16,PROD-005,Phone Case - Classic,Accessories,3,12.5,3.2,37.5,27.9,0.0,completed,AT,marketplace
ORD-00291,2026-03-16,PROD-006,Phone Case - Premium,Accessories,1,24.99,8.0,24.99,0.0,24.99,cancelled,DE,mobile
ORD-00292,2026-03-16,PROD-006,Phone Case - Premium,Accessories,1,24.99,8.0,24.99,16.99,0.0,completed,DE,web
ORD-00293,2026-03-16,PROD-007,Leather Wallet,Accessories,2,39.99,15.0,79.98,49.98,0.0,completed,DE,web
ORD-00294,2026-03-16,PROD-007,Leather Wallet,Accessories,2,39.99,15.0,79.98,49.98,0.0,completed,DE,mobile
ORD-00295,2026-03-16,PROD-008,Sunglasses - Aviator,Accessories,1,29.99,10.0,29.99,19.99,0.0,completed,FR,mobile
ORD-00296,2026-03-16,PROD-008,Sunglasses - Aviator,Accessories,2,29.99,10.0,59.98,39.98,0.0,completed,DE,web
ORD-00297,2026-03-16,PROD-008,Sunglasses - Aviator,Accessories,1,29.99,10.0,29.99,19.99,0.0,completed,AT,mobile
ORD-00298,2026-03-16,PROD-009,Running Shoes - Pro,Footwear,3,89.0,35.0,267.0,162.0,0.0,completed,DE,mobile
ORD-00299,2026-03-16,PROD-009,Running Shoes - Pro,Footwear,1,89.0,35.0,89.0,54.0,0.0,completed,AT,mobile
ORD-00300,2026-03-16,PROD-009,Running Shoes - Pro,Footwear,1,89.0,35.0,89.0,54.0,0.0,completed,NL,web
ORD-00301,2026-03-16,PROD-010,Trail Hiking Boots,Footwear,1,119.0,48.0,119.0,71.0,0.0,completed,BE,mobile
ORD-00302,2026-03-16,PROD-010,Trail Hiking Boots,Footwear,1,119.0,48.0,119.0,71.0,0.0,completed,CH,marketplace
ORD-00303,2026-03-16,PROD-011,Casual Sneakers,Footwear,2,59.99,22.0,119.98,75.98,0.0,completed,NL,mobile
ORD-00304,2026-03-16,PROD-011,Casual Sneakers,Footwear,2,59.99,22.0,119.98,75.98,0.0,completed,DE,web
ORD-00305,2026-03-16,PROD-011,Casual Sneakers,Footwear,1,59.99,22.0,59.99,37.99,0.0,completed,DE,mobile
ORD-00306,2026-03-16,PROD-012,Cotton T-Shirt,Clothing,2,19.99,6.0,39.98,27.98,0.0,completed,DE,mobile
ORD-00307,2026-03-16,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,DE,web
ORD-00308,2026-03-16,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,AT,marketplace
ORD-00309,2026-03-16,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,NL,web
ORD-00310,2026-03-16,PROD-013,Slim Fit Jeans,Clothing,3,49.99,18.0,149.97,95.97,0.0,completed,DE,web
ORD-00311,2026-03-16,PROD-013,Slim Fit Jeans,Clothing,3,49.99,18.0,149.97,95.97,0.0,completed,FR,web
ORD-00312,2026-03-16,PROD-014,Hoodie - Oversized,Clothing,1,44.99,16.0,44.99,28.99,0.0,completed,AT,marketplace
ORD-00313,2026-03-16,PROD-014,Hoodie - Oversized,Clothing,2,44.99,16.0,89.98,57.98,0.0,completed,CH,marketplace
ORD-00314,2026-03-16,PROD-014,Hoodie - Oversized,Clothing,1,44.99,16.0,44.99,28.99,0.0,completed,DE,mobile
ORD-00315,2026-03-16,PROD-014,Hoodie - Oversized,Clothing,1,44.99,16.0,44.99,28.99,0.0,completed,AT,mobile
ORD-00316,2026-03-16,PROD-015,Winter Jacket,Clothing,3,129.0,52.0,387.0,231.0,0.0,completed,BE,web
ORD-00317,2026-03-16,PROD-016,Yoga Mat,Home,1,29.99,10.0,29.99,19.99,0.0,completed,DE,marketplace
ORD-00318,2026-03-16,PROD-016,Yoga Mat,Home,2,29.99,10.0,59.98,39.98,0.0,completed,DE,mobile
ORD-00319,2026-03-16,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,0.0,completed,DE,web
ORD-00320,2026-03-16,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,0.0,completed,NL,marketplace
ORD-00321,2026-03-16,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,0.0,completed,CH,mobile
ORD-00322,2026-03-16,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,0.0,completed,DE,web
ORD-00323,2026-03-16,PROD-017,Stainless Water Bottle,Home,2,19.99,5.5,39.98,28.98,0.0,completed,DE,mobile
ORD-00324,2026-03-16,PROD-018,Scented Candle Set,Home,1,24.99,8.0,24.99,16.99,0.0,completed,DE,marketplace
ORD-00325,2026-03-16,PROD-019,Desk Organizer,Home,3,22.99,7.5,68.97,46.47,0.0,completed,FR,web
ORD-00326,2026-03-16,PROD-020,Backpack - Travel,Accessories,2,69.99,28.0,139.98,83.98,0.0,completed,DE,web
ORD-00327,2026-03-17,PROD-001,Wireless Headphones,Electronics,3,49.99,22.0,149.97,83.97,0.0,completed,BE,mobile
ORD-00328,2026-03-17,PROD-001,Wireless Headphones,Electronics,2,49.99,22.0,99.98,55.98,0.0,completed,DE,web
ORD-00329,2026-03-17,PROD-001,Wireless Headphones,Electronics,1,49.99,22.0,49.99,27.99,0.0,completed,DE,mobile
ORD-00330,2026-03-17,PROD-002,Bluetooth Speaker,Electronics,1,79.99,35.0,79.99,44.99,0.0,completed,DE,web
ORD-00331,2026-03-17,PROD-002,Bluetooth Speaker,Electronics,5,79.99,35.0,399.95,224.95,0.0,completed,AT,mobile
ORD-00332,2026-03-17,PROD-003,USB-C Charging Cable,Electronics,4,9.99,2.5,39.96,29.96,0.0,completed,AT,mobile
ORD-00333,2026-03-17,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,FR,mobile
ORD-00334,2026-03-17,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,AT,marketplace
ORD-00335,2026-03-17,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,DE,web
ORD-00336,2026-03-17,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,DE,marketplace
ORD-00337,2026-03-17,PROD-003,USB-C Charging Cable,Electronics,3,9.99,2.5,29.97,22.47,0.0,completed,DE,mobile
ORD-00338,2026-03-17,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,DE,mobile
ORD-00339,2026-03-17,PROD-004,Laptop Stand,Electronics,3,34.99,14.0,104.97,62.97,0.0,completed,NL,mobile
ORD-00340,2026-03-17,PROD-004,Laptop Stand,Electronics,2,34.99,14.0,69.98,41.98,0.0,completed,CH,marketplace
ORD-00341,2026-03-17,PROD-005,Phone Case - Classic,Accessories,2,12.5,3.2,25.0,18.6,0.0,completed,NL,mobile
ORD-00342,2026-03-17,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,AT,mobile
ORD-00343,2026-03-17,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,AT,marketplace
ORD-00344,2026-03-17,PROD-006,Phone Case - Premium,Accessories,1,24.99,8.0,24.99,16.99,0.0,completed,AT,web
ORD-00345,2026-03-17,PROD-006,Phone Case - Premium,Accessories,1,24.99,8.0,24.99,16.99,0.0,completed,DE,mobile
ORD-00346,2026-03-17,PROD-006,Phone Case - Premium,Accessories,2,24.99,8.0,49.98,33.98,0.0,completed,BE,web
ORD-00347,2026-03-17,PROD-007,Leather Wallet,Accessories,1,39.99,15.0,39.99,24.99,0.0,completed,DE,web
ORD-00348,2026-03-17,PROD-007,Leather Wallet,Accessories,1,39.99,15.0,39.99,24.99,0.0,completed,DE,mobile
ORD-00349,2026-03-17,PROD-008,Sunglasses - Aviator,Accessories,1,29.99,10.0,29.99,19.99,0.0,completed,CH,web
ORD-00350,2026-03-17,PROD-009,Running Shoes - Pro,Footwear,1,89.0,35.0,89.0,54.0,0.0,completed,DE,web
ORD-00351,2026-03-17,PROD-009,Running Shoes - Pro,Footwear,3,89.0,35.0,267.0,162.0,0.0,completed,BE,web
ORD-00352,2026-03-17,PROD-009,Running Shoes - Pro,Footwear,1,89.0,35.0,89.0,54.0,0.0,completed,AT,marketplace
ORD-00353,2026-03-17,PROD-009,Running Shoes - Pro,Footwear,2,89.0,35.0,178.0,108.0,0.0,completed,AT,marketplace
ORD-00354,2026-03-17,PROD-010,Trail Hiking Boots,Footwear,2,119.0,48.0,238.0,142.0,0.0,completed,DE,web
ORD-00355,2026-03-17,PROD-011,Casual Sneakers,Footwear,1,59.99,22.0,59.99,37.99,0.0,completed,AT,mobile
ORD-00356,2026-03-17,PROD-011,Casual Sneakers,Footwear,1,59.99,22.0,59.99,37.99,0.0,completed,NL,web
ORD-00357,2026-03-17,PROD-011,Casual Sneakers,Footwear,4,59.99,22.0,239.96,151.96,0.0,completed,FR,web
ORD-00358,2026-03-17,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,AT,web
ORD-00359,2026-03-17,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,AT,web
ORD-00360,2026-03-17,PROD-012,Cotton T-Shirt,Clothing,2,19.99,6.0,39.98,27.98,0.0,completed,DE,mobile
ORD-00361,2026-03-17,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,NL,web
ORD-00362,2026-03-17,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,AT,mobile
ORD-00363,2026-03-17,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,DE,mobile
ORD-00364,2026-03-17,PROD-013,Slim Fit Jeans,Clothing,2,49.99,18.0,99.98,63.98,0.0,completed,NL,web
ORD-00365,2026-03-17,PROD-013,Slim Fit Jeans,Clothing,1,49.99,18.0,49.99,31.99,0.0,completed,FR,mobile
ORD-00366,2026-03-17,PROD-013,Slim Fit Jeans,Clothing,1,49.99,18.0,49.99,31.99,0.0,completed,CH,web
ORD-00367,2026-03-17,PROD-014,Hoodie - Oversized,Clothing,2,44.99,16.0,89.98,57.98,0.0,completed,NL,web
ORD-00368,2026-03-17,PROD-014,Hoodie - Oversized,Clothing,3,44.99,16.0,134.97,86.97,0.0,completed,DE,web
ORD-00369,2026-03-17,PROD-014,Hoodie - Oversized,Clothing,1,44.99,16.0,44.99,28.99,0.0,completed,AT,mobile
ORD-00370,2026-03-17,PROD-015,Winter Jacket,Clothing,2,129.0,52.0,258.0,154.0,0.0,completed,DE,web
ORD-00371,2026-03-17,PROD-016,Yoga Mat,Home,1,29.99,10.0,29.99,19.99,0.0,completed,DE,marketplace
ORD-00372,2026-03-17,PROD-016,Yoga Mat,Home,1,29.99,10.0,29.99,19.99,0.0,completed,FR,mobile
ORD-00373,2026-03-17,PROD-017,Stainless Water Bottle,Home,2,19.99,5.5,39.98,28.98,0.0,completed,DE,mobile
ORD-00374,2026-03-17,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,0.0,completed,DE,web
ORD-00375,2026-03-17,PROD-017,Stainless Water Bottle,Home,1,19.99,5.5,19.99,14.49,0.0,completed,DE,web
ORD-00376,2026-03-17,PROD-017,Stainless Water Bottle,Home,3,19.99,5.5,59.97,43.47,0.0,completed,DE,web
ORD-00377,2026-03-17,PROD-018,Scented Candle Set,Home,5,24.99,8.0,124.95,84.95,0.0,completed,BE,marketplace
ORD-00378,2026-03-17,PROD-018,Scented Candle Set,Home,1,24.99,8.0,24.99,16.99,0.0,completed,NL,web
ORD-00379,2026-03-17,PROD-019,Desk Organizer,Home,1,22.99,7.5,22.99,15.49,0.0,completed,AT,marketplace
ORD-00380,2026-03-17,PROD-020,Backpack - Travel,Accessories,2,69.99,28.0,139.98,83.98,0.0,completed,DE,mobile
ORD-00381,2026-03-17,PROD-020,Backpack - Travel,Accessories,1,69.99,28.0,69.99,41.99,0.0,completed,DE,web
ORD-00382,2026-03-18,PROD-001,Wireless Headphones,Electronics,2,49.99,22.0,99.98,55.98,99.98,refunded,CH,marketplace
ORD-00383,2026-03-18,PROD-001,Wireless Headphones,Electronics,1,49.99,22.0,49.99,27.99,0.0,completed,FR,web
ORD-00384,2026-03-18,PROD-001,Wireless Headphones,Electronics,1,49.99,22.0,49.99,27.99,0.0,completed,DE,mobile
ORD-00385,2026-03-18,PROD-001,Wireless Headphones,Electronics,3,49.99,22.0,149.97,83.97,0.0,completed,CH,mobile
ORD-00386,2026-03-18,PROD-001,Wireless Headphones,Electronics,2,49.99,22.0,99.98,55.98,0.0,completed,BE,web
ORD-00387,2026-03-18,PROD-002,Bluetooth Speaker,Electronics,3,79.99,35.0,239.97,134.97,0.0,completed,DE,web
ORD-00388,2026-03-18,PROD-002,Bluetooth Speaker,Electronics,3,79.99,35.0,239.97,134.97,0.0,completed,BE,marketplace
ORD-00389,2026-03-18,PROD-002,Bluetooth Speaker,Electronics,1,79.99,35.0,79.99,44.99,0.0,completed,DE,marketplace
ORD-00390,2026-03-18,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,BE,marketplace
ORD-00391,2026-03-18,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,DE,web
ORD-00392,2026-03-18,PROD-003,USB-C Charging Cable,Electronics,1,9.99,2.5,9.99,7.49,0.0,completed,DE,mobile
ORD-00393,2026-03-18,PROD-003,USB-C Charging Cable,Electronics,2,9.99,2.5,19.98,14.98,0.0,completed,NL,web
ORD-00394,2026-03-18,PROD-004,Laptop Stand,Electronics,2,34.99,14.0,69.98,41.98,0.0,completed,DE,mobile
ORD-00395,2026-03-18,PROD-004,Laptop Stand,Electronics,1,34.99,14.0,34.99,20.99,0.0,completed,DE,web
ORD-00396,2026-03-18,PROD-005,Phone Case - Classic,Accessories,2,12.5,3.2,25.0,18.6,0.0,completed,DE,mobile
ORD-00397,2026-03-18,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,NL,web
ORD-00398,2026-03-18,PROD-005,Phone Case - Classic,Accessories,1,12.5,3.2,12.5,9.3,0.0,completed,AT,mobile
ORD-00399,2026-03-18,PROD-005,Phone Case - Classic,Accessories,3,12.5,3.2,37.5,27.9,0.0,completed,DE,web
ORD-00400,2026-03-18,PROD-006,Phone Case - Premium,Accessories,2,24.99,8.0,49.98,33.98,0.0,completed,DE,web
ORD-00401,2026-03-18,PROD-006,Phone Case - Premium,Accessories,2,24.99,8.0,49.98,33.98,0.0,completed,AT,mobile
ORD-00402,2026-03-18,PROD-006,Phone Case - Premium,Accessories,1,24.99,8.0,24.99,16.99,0.0,completed,NL,web
ORD-00403,2026-03-18,PROD-006,Phone Case - Premium,Accessories,1,24.99,8.0,24.99,16.99,0.0,completed,FR,web
ORD-00404,2026-03-18,PROD-007,Leather Wallet,Accessories,1,39.99,15.0,39.99,24.99,0.0,completed,DE,mobile
ORD-00405,2026-03-18,PROD-007,Leather Wallet,Accessories,1,39.99,15.0,39.99,24.99,0.0,completed,DE,web
ORD-00406,2026-03-18,PROD-008,Sunglasses - Aviator,Accessories,1,29.99,10.0,29.99,19.99,0.0,completed,DE,mobile
ORD-00407,2026-03-18,PROD-008,Sunglasses - Aviator,Accessories,2,29.99,10.0,59.98,39.98,0.0,completed,AT,web
ORD-00408,2026-03-18,PROD-008,Sunglasses - Aviator,Accessories,1,29.99,10.0,29.99,19.99,0.0,completed,FR,mobile
ORD-00409,2026-03-18,PROD-009,Running Shoes - Pro,Footwear,2,89.0,35.0,178.0,108.0,0.0,completed,DE,web
ORD-00410,2026-03-18,PROD-009,Running Shoes - Pro,Footwear,1,89.0,35.0,89.0,54.0,0.0,completed,BE,web
ORD-00411,2026-03-18,PROD-010,Trail Hiking Boots,Footwear,1,119.0,48.0,119.0,71.0,0.0,completed,NL,marketplace
ORD-00412,2026-03-18,PROD-010,Trail Hiking Boots,Footwear,2,119.0,48.0,238.0,142.0,0.0,completed,BE,web
ORD-00413,2026-03-18,PROD-011,Casual Sneakers,Footwear,1,59.99,22.0,59.99,37.99,0.0,completed,NL,mobile
ORD-00414,2026-03-18,PROD-011,Casual Sneakers,Footwear,2,59.99,22.0,119.98,75.98,0.0,completed,DE,mobile
ORD-00415,2026-03-18,PROD-011,Casual Sneakers,Footwear,1,59.99,22.0,59.99,37.99,0.0,completed,DE,web
ORD-00416,2026-03-18,PROD-012,Cotton T-Shirt,Clothing,2,19.99,6.0,39.98,27.98,0.0,completed,AT,marketplace
ORD-00417,2026-03-18,PROD-012,Cotton T-Shirt,Clothing,1,19.99,6.0,19.99,13.99,0.0,completed,DE,marketplace
ORD-00418,2026-03-18,PROD-012,Cotton T-Shirt,Clothing,2,19.99,6.0,39.98,27.98,0.0,completed,FR,web
ORD-00419,2026-03-18,PROD-013,Slim Fit Jeans,Clothing,1,49.99,18.0,49.99,31.99,0.0,completed,DE,web
ORD-00420,2026-03-18,PROD-013,Slim Fit Jeans,Clothing,1,49.99,18.0,49.99,31.99,0.0,completed,DE,mobile
